"HCEC_189_tmm"	"HCEC_191_tmm"	"HCEC_194_tmm"	"HCEC_195_tmm"	"HCEC_199_tmm"	"HREC_189_tmm"	"HREC_191_tmm"	"HREC_194_tmm"	"HREC_195_tmm"	"HREC_199_tmm"	"logFC"	"FC"	"PValue"	"FDR"	"ave_choroid"	"ave_retina"	"direction"	"candidate"	"Acc"
862.3780163744	1150.64833011294	1147.02112850054	1036.46393392977	1062.73109485444	816.454432067994	1149.17612134214	1232.91444874157	691.109867230226	910.454774253362	-0.155350861711421	-1.09565049430602	0.22472481169988	0.508714299025866	1051.84850075442	960.02192872706	"down"	"no"	"sp|Q15149|PLEC_HUMAN_family"
710.468609695983	921.63579839143	707.078677693494	1107.64668069289	1021.4855445174	921.72056953588	1159.63268295581	854.719832563176	1243.99776101441	809.784805289746	0.16247755686535	1.11671968159564	0.208144227147195	0.491408175370069	893.663062198239	997.971130271804	"up"	"no"	"sp|P04275|VWF_HUMAN"
990.916745102292	1195.33370215616	591.34606901272	1128.13868354894	879.320030589718	997.460839177407	1272.56354838343	783.403133512393	830.159517163973	975.724314570432	0.0415168931912014	1.01551834175829	0.747276078568874	0.903283815637482	957.011046081966	971.862270561527	"up"	"no"	"sp|P07437|TBB5_HUMAN"
781.749177445087	672.142471150113	573.906908800549	774.382002665527	546.722933191012	1055.22884144637	1149.17612134214	956.292100908231	1455.05526537813	1126.17613631825	0.779876664512659	1.71456970228093	4.83636595071999e-07	2.03717170655937e-05	669.780698650458	1148.38569307863	"up"	"high"	"sp|P98160|PGBM_HUMAN"
982.737007819608	1254.91419821379	807.750193463756	791.638426123255	732.766692158098	1005.16323947994	1130.35431043754	993.031006479847	641.449277968174	665.970563913152	-0.0516918697088931	-1.03017111653721	0.676925370878202	0.867569659003083	913.9613035557	887.19367965573	"down"	"no"	"sp|Q9Y490|TLN1_HUMAN_family"
778.243575752508	831.334109054088	441.527829008157	930.768340251184	1356.71533661847	695.783493995051	891.944705645905	593.225269376971	749.874897856988	1723.55836972872	0.0804044887362322	1.07278807281346	0.535433895660249	0.775425021220336	867.717838136881	930.877347320727	"up"	"no"	"sp|P68104|EF1A1_HUMAN_family"
715.142745286088	799.681970523473	566.77270689557	812.130428979306	721.358348447852	806.184564997956	792.607370316056	623.480838671242	580.20121787831	920.411144810203	0.0333717615091882	1.0298191884159	0.794786281392939	0.925241596201959	723.017240026458	744.577027334753	"up"	"no"	"sp|P11142|HSP7C_HUMAN_family"
690.603533438036	728.93013145504	449.454720013689	880.077596344109	692.398706721844	706.053361065089	733.004969118147	565.130812175147	626.551101189559	1013.33727000739	0.0856818716402187	1.05887400974669	0.523660634471393	0.767971001849616	688.292937594544	728.815502711066	"up"	"no"	"sp|P08238|HS90B_HUMAN_family"
758.378499494561	776.408339250962	490.674553242458	734.476523419532	523.028680869732	750.984029496504	836.524929093463	628.883618902362	669.590278550004	715.752416697358	0.152866762503335	1.09709775202218	0.222387695202402	0.50682809179022	656.593319255449	720.347054547938	"up"	"no"	"sp|P13639|EF2_HUMAN"
629.839770766669	690.761376168122	482.747662236926	730.1624175551	601.131957039877	815.170698684239	993.373353298487	598.628049608091	622.412718751054	663.758037122743	0.224237146352984	1.17823389806892	0.0832102941038299	0.285211952162748	626.928636753339	738.668571492923	"up"	"no"	"sp|P26038|MOES_HUMAN"
580.761347070565	611.631029841585	417.74715599156	525.242388994585	498.456863647664	779.226163939107	728.822344472679	597.547493561867	561.992335148891	824.166229427406	0.403364599547237	1.32572828136334	0.00244735410097179	0.0245019161297291	526.767757109192	698.35091330999	"up"	"med"	"sp|P11021|GRP78_HUMAN"
598.289355533459	710.311226437031	503.35757885131	904.883705064592	662.561500095047	519.912020420656	638.895914595132	531.633574742203	433.702479555256	515.51874216533	-0.340239292624808	-1.28024058743615	0.0182789556999781	0.107739783255502	675.880673196288	527.932546295716	"down"	"no"	"sp|P04083|ANXA1_HUMAN"
581.929880968091	725.206350451438	467.686569326414	692.413991241321	521.273551068156	698.350960762561	589.750075010891	520.828014279963	485.846098280411	577.469492296786	-0.0506118868839129	-1.04047903886045	0.69528485335051	0.872272056898445	597.702068611084	574.448928126122	"down"	"no"	"sp|P62937|PPIA_HUMAN_family"
531.682923374461	483.160585217325	437.564383505391	668.686408986945	565.151796107563	618.759490969769	606.48057359276	479.766884523452	679.522396402414	747.83405515829	0.22126063239686	1.16607462135409	0.070897358159478	0.26225805901246	537.249219438337	626.472680129337	"up"	"no"	"sp|O43707|ACTN4_HUMAN"
477.930364088252	361.206757349368	571.528841498889	625.545350342626	623.948644460369	715.039494751372	485.184458874208	517.586346141291	692.765220205628	686.989568422039	0.226534164293623	1.16442813124167	0.078234192651165	0.275454537632135	532.031991547901	619.513017678908	"up"	"no"	"sp|Q13813|SPTN1_HUMAN"
652.041914819669	698.208938175326	456.588921918669	735.55504988564	666.071759698199	491.669885978053	604.389261270027	472.202992199884	427.081067653649	507.774898398898	-0.349164296537314	-1.28178793379626	0.00932913410049971	0.0667032346163192	641.6933168995	500.623621100102	"down"	"low"	"sp|P62805|H4_HUMAN"
459.233821727831	379.825662367377	439.94245080705	813.208955445414	649.398026583225	433.901883709091	490.412739681043	438.70575476694	749.047221369287	795.403381152087	0.0914495952383462	1.06049807568223	0.457476229030739	0.720808105566304	548.32178338618	581.49419613569	"up"	"no"	"sp|Q00610|CLH1_HUMAN_family"
550.379465734882	543.672026525854	294.880345405807	544.655865384528	492.313909342147	708.620827832598	742.415874570448	432.222418489596	527.229922665454	686.989568422039	0.358745056952966	1.27683604155916	0.00612897779888438	0.0484427673165828	485.180322478644	619.495722396027	"up"	"med"	"sp|P14625|ENPL_HUMAN"
476.761830190725	423.580089159698	460.552367421435	606.131873952683	602.009521940665	437.753083860355	528.056361490248	515.425234048843	624.895748214157	615.082447733742	0.0873840103055548	1.05923514169498	0.46656064666253	0.727476674306106	513.807136533041	544.242575069469	"up"	"no"	"sp|Q14204|DYHC1_HUMAN"
435.863143777305	498.986654482633	373.356566360578	363.463419078388	373.842647735748	756.118963031522	836.524929093463	623.480838671242	436.185509018358	428.123933944169	0.551718134392316	1.50594742247459	0.000116018847807791	0.00207631658201093	409.102486286931	616.086834751751	"up"	"high"	"sp|P18206|VINC_HUMAN"
543.368262349724	542.741081274953	520.796739063481	478.865750951942	450.190794104317	607.205890515976	513.417175231113	559.728031944027	312.861712350929	507.774898398898	-0.0476904826096244	-1.01398444270055	0.710080316612113	0.881602233493256	507.192525548883	500.197541688189	"down"	"no"	"sp|P02545|LMNA_HUMAN"
532.851457271987	463.610734948416	258.416646780358	612.603032749331	580.070399420962	454.441617849166	491.458395842409	347.939046884125	445.289950383068	841.866443750679	0.0718633211327795	1.05452107606043	0.599091355635113	0.819116352144522	489.510454234211	516.199090941889	"up"	"no"	"sp|P07900|HS90A_HUMAN_family"
407.818330236674	144.296513889567	252.075133975932	429.253533510975	297.49450136718	370.99894790511	339.838252444219	430.061306397148	1373.11529309574	777.703166828814	1.00337118771638	2.15013079482097	0.00135962199832881	0.015197845897177	306.187602596066	658.343393334207	"up"	"med"	"sp|P02751|FINC_HUMAN"
481.435965780831	380.756607618278	283.782697998061	533.870600723448	736.276951761251	448.022950930393	495.641020487877	320.925145728525	379.903507854699	906.029720672544	0.0547310395486588	1.05562611323552	0.675888268822364	0.867528086403732	483.224564776374	510.104469134808	"up"	"no"	"sp|P23528|COF1_HUMAN"
389.121787876254	379.825662367377	439.94245080705	477.787224485834	529.171635175249	536.600554409467	512.371519069746	459.236319645196	521.436187251548	552.025434207081	0.22612723687806	1.16509306066257	0.0687843188537333	0.256014048837063	443.169752142353	516.334002916608	"up"	"no"	"sp|Q01082|SPTB2_HUMAN_family"
371.59377941336	306.280987546243	245.733621171506	459.452274561998	342.250311307375	620.043224353523	430.810338483133	462.477987783868	856.6451647704	709.11483632613	0.821062722105247	1.7846588806988	1.396456218612e-07	7.90714717882925e-06	345.062194800096	615.818310343411	"up"	"high"	"sp|P07996|TSP1_HUMAN_family"
449.885550547621	517.605559500641	341.649002338448	497.200700875777	422.986282179884	554.572821782033	551.060797040319	438.70575476694	476.741656915701	524.368849326967	0.198784566955055	1.14180188498847	0.104844018540452	0.328017427571304	445.865419088474	509.089975966392	"up"	"no"	"sp|P55072|TERA_HUMAN_family"
428.851940392148	384.480388621879	359.880851651173	584.561344630523	455.456183509046	476.265085372996	477.864865744641	344.697378745453	581.856570853712	612.869920943333	0.165752598955772	1.12665788150335	0.178441950709288	0.453523545069816	442.646141760954	498.710764332027	"up"	"no"	"sp|P12814|ACTN1_HUMAN_family"
403.144194646569	473.851132708321	350.368582444534	582.404291698307	516.008161663427	364.580280986337	538.512923103917	413.852965703788	461.843480137085	563.088068159127	0.0149340602767617	1.00692300222159	0.903511358771893	0.967234635127771	465.155272632232	468.375543618051	"up"	"no"	"sp|P68366|TBA4A_HUMAN_family"
467.413559010515	482.229639966425	295.67303450636	483.179856816374	379.985602041265	591.80108991092	552.106453201685	406.28907338022	481.707715841906	588.532126248832	0.32251798047588	1.24280730921321	0.0128062800249207	0.0829885388481731	421.696338468188	524.087291716713	"up"	"low"	"sp|P04075|ALDOA_HUMAN"
460.402355625357	580.909836561871	393.173793874409	421.703848248219	304.515020573485	483.967485675525	513.417175231113	479.766884523452	420.459655752042	362.854393627099	0.0836200550800147	1.0461704613198	0.489671556348276	0.739538939933077	432.140970976668	452.093118961846	"up"	"no"	"sp|P10809|CH60_HUMAN"
379.773516696044	293.247754033637	429.637492499858	611.524506283223	539.702413984707	353.026680532544	372.253593446591	339.294598514333	493.295186669719	511.093688584512	-0.102375525653292	-1.08937901205426	0.414762689828788	0.690687774126751	450.777136699494	413.79274954954	"down"	"no"	"sp|P46940|IQGA1_HUMAN_family"
407.818330236674	568.807548300165	387.624970170536	436.803218773731	369.454823231808	473.697618605487	529.102017651615	478.686328477228	360.866948637579	370.598237393531	0.0280853873030966	1.01955405952684	0.818890385939233	0.935952148588389	434.101778142583	442.590230153088	"up"	"no"	"sp|P07737|PROF1_HUMAN"
599.457889430986	432.889541668702	255.245890378145	379.641316070008	462.476702715351	518.628287036902	668.174287113403	258.252895047534	306.240300449322	512.199951979717	0.0590518541245099	1.06281808188482	0.654358308224054	0.854500414595797	425.942268052638	452.699144325375	"up"	"no"	"sp|P09382|LEG1_HUMAN"
376.267915003465	376.101881363775	376.527322762791	463.76638042643	422.108717279096	408.227216033997	558.380390169886	416.014077796236	385.697243268605	492.287210866034	0.158275621789193	1.12201573917141	0.215758685465204	0.499149698323385	402.954443367111	452.121227626952	"up"	"no"	"sp|P48681|NEST_HUMAN"
456.896753932778	427.303870163299	517.625982661268	622.309770944302	540.579978885495	296.542411647337	238.409604791637	351.180715022797	311.206359375527	428.123933944169	-0.670549398639154	-1.57783740231923	6.24305670474903e-06	0.000164607006551169	512.943271317429	325.092604956293	"down"	"high"	"sp|P21980|TGM2_HUMAN"
404.312728544096	479.436804213724	277.441185193635	559.75523591004	397.536900057028	409.510949417752	559.426046331253	366.308499669933	379.903507854699	429.230197339374	0.0363566085403146	1.01222400580047	0.781336341959415	0.918826868655295	423.696570783704	428.875840122602	"up"	"no"	"sp|Q9BUF5|TBB6_HUMAN"
442.874347162463	450.57750143581	298.843790908573	376.405736671684	363.311868926291	616.192024202259	505.051925940178	399.805737102876	360.039272149878	484.543367099602	0.282550251038048	1.22443897964398	0.0263973652553155	0.137941279736363	386.402649020964	473.126465298959	"up"	"no"	"sp|P30101|PDIA3_HUMAN"
383.279118388622	319.314221058849	265.550848685337	389.34805426498	331.719532497918	575.112555922109	512.371519069746	324.166813867197	436.185509018358	558.663014578309	0.495559827775062	1.42462860383761	0.000334373635300865	0.00481866879939772	337.842354979141	481.299882491144	"up"	"high"	"sp|P07237|PDIA1_HUMAN"
391.458855671306	508.296106991637	301.221858210233	351.5996279512	359.801609323138	495.521086129317	469.499616453706	376.033504085949	311.206359375527	444.717884872238	0.133923521826404	1.09652923593363	0.283763929077368	0.57734985439826	382.475611629503	419.395690183347	"up"	"no"	"sp|P60174|TPIS_HUMAN"
368.088177720781	493.40098297723	269.514294188103	410.918583587139	306.270150375061	485.251219059279	439.175587774068	384.677952455741	363.349978100682	397.148558878441	0.183769877039027	1.11979874644848	0.159960853620904	0.427079452595228	369.638437769663	413.920659253642	"up"	"no"	"sp|P00558|PGK1_HUMAN"
357.571372643044	336.071235575057	372.563877260025	441.117324638162	469.497221921656	356.877880683809	219.587793887034	222.594545522142	443.634597407666	471.268206357147	-0.259551196203626	-1.15336270650023	0.0564280949791581	0.226367758487819	395.364206407589	342.79260477156	"down"	"no"	"sp|Q14315|FLNC_HUMAN"
297.976143869203	381.687552869178	248.904377573719	438.960271705946	358.046479521562	356.877880683809	470.545272615073	396.564068964204	350.934830785169	441.399094686624	0.240265209019665	1.16849244546921	0.0730494820561631	0.266433908154158	345.114965107922	403.264229546976	"up"	"no"	"sp|P06576|ATPB_HUMAN"
560.896270812618	490.608147224529	419.332534192666	252.375193069267	256.248951030137	387.687481893921	410.942871417164	432.222418489596	193.676298122004	294.266063124416	-0.185036869809821	-1.15165621444366	0.151825334009041	0.410975473093439	395.892219265843	343.75902660942	"down"	"no"	"sp|Q93077|H2A1C_HUMAN_family"
282.785203201362	335.140290324156	218.782191752695	362.38489261228	245.71817222068	423.632016639053	546.878172394851	368.469611762381	386.524919756306	423.698880363351	0.582317258483129	1.48753295249954	5.65226925811048e-05	0.00114052745994587	288.962150022235	429.840720183188	"up"	"high"	"sp|Q14764|MVP_HUMAN"
290.964940484046	282.076411022832	248.111688473165	367.77752494282	342.250311307375	302.961078566111	346.11218941242	277.702903879565	388.180272731708	580.7882824824	0.277149321585332	1.23809326285443	0.0347184253317684	0.164045747053253	306.236175246048	379.148945414441	"up"	"no"	"sp|P27797|CALR_HUMAN"
359.908440438097	428.2348154142	261.587403182571	420.625321782111	290.473982160875	318.365879171167	331.473003153285	316.602921543629	278.926976355193	212.402571879278	-0.264529377101915	-1.20789173174394	0.0477116233870994	0.202950673865814	352.165992595571	291.55427042051	"down"	"no"	"sp|P29401|TKT_HUMAN"
278.111067611256	240.183874732312	252.867823076485	299.830357578017	204.472621883637	459.576551384185	527.010705328882	372.791835947277	341.830389420459	272.140795220325	0.605811762504894	1.54716054525176	5.67952296209295e-05	0.00114052745994587	255.093148976342	394.670055460225	"up"	"high"	"sp|P37802|TAGL2_HUMAN_family"
297.976143869203	322.10705681155	219.574880853249	334.343204493473	290.473982160875	421.064549871544	395.258028996661	287.427908295581	312.861712350929	354.004286465463	0.272307589587731	1.20904498999874	0.0322025341162055	0.155742604833309	292.89505363767	354.123297196036	"up"	"no"	"sp|P60660|MYL6_HUMAN_family"
334.200694692518	412.408746148892	333.722111332916	308.458569306881	311.53553977979	301.677345182356	350.294814057888	296.072356665373	240.853857920953	286.522219357984	-0.206860857928396	-1.15243454586126	0.0867400742742349	0.293295503527832	340.0651322522	295.084118636911	"down"	"no"	"sp|P61978|HNRPK_HUMAN"
264.088660840941	295.109644535438	236.221351964867	414.154162985463	372.96508283496	218.2346752383	369.11662496249	264.736231324878	332.72594805575	392.723505297623	-0.00256725654902418	-1.00317071379662	0.983681239916156	0.993519269967164	316.507780632334	315.507396975808	"down"	"no"	"sp|Q71U36|TBA1A_HUMAN"
344.717499770255	349.104469087663	240.977486568186	394.740686595519	380.863166942053	304.244811949866	291.738069021345	206.386204828782	287.203741232202	358.429340046281	-0.242393196188095	-1.18121598699996	0.0489725835238413	0.205940150584455	342.080661792735	289.600433415695	"down"	"no"	"sp|P22626|ROA2_HUMAN"
267.59426253352	304.419097044442	256.038579478698	418.468268849895	347.515700712104	270.867743972243	341.929564766953	258.252895047534	301.274241523117	323.028911399735	-0.0799345679324853	-1.06599279793388	0.519682078137364	0.764147253250939	318.807181723732	299.070671341916	"down"	"no"	"sp|P08758|ANXA5_HUMAN"
373.930847208412	419.856308156096	256.831268579251	431.410586443191	272.045119244324	278.570144274771	364.934000317023	213.95009715235	225.128004654637	231.209049597755	-0.413940477537112	-1.33512387772426	0.00266519361418858	0.0260643688138364	350.814825926255	262.758259199307	"down"	"med"	"sp|P04792|HSPB1_HUMAN"
281.616669303835	350.966359589464	206.099166143843	300.908884044125	299.249631168756	329.91947962496	405.714590610329	284.186240156909	256.57971118727	317.497594423712	0.14986225261729	1.10776516444702	0.232420950164196	0.518258206499118	287.768142050005	318.779523200636	"up"	"no"	"sp|O75083|WDR1_HUMAN"
328.358025204887	337.933126076858	207.68454434495	321.400886900177	238.697653014375	391.538682045186	309.514223764581	291.750132480477	333.553624543451	248.909263921029	0.143904280398904	1.09845493888271	0.247754133426539	0.535581631351414	286.814847108249	315.053185350945	"up"	"no"	"sp|P22314|UBA1_HUMAN"
260.583059148362	394.720786381784	294.880345405807	474.55164508751	235.187393411222	247.760543064658	285.464132053144	294.991800619149	281.410005818296	182.533460208754	-0.338505902501185	-1.28461127433546	0.0121514751646543	0.0798355220230073	331.984645886937	258.4319883528	"down"	"low"	"sp|Q99877|H2B1N_HUMAN_family"
372.762313310886	353.759195342165	250.489755774825	246.982560738727	241.330347716739	424.915750022808	439.175587774068	244.205666446622	181.261150806491	275.459585405938	0.0503082295054431	1.06803516206002	0.692416234393059	0.872253134857885	293.064834576668	313.003548091185	"up"	"no"	"sp|P67936|TPM4_HUMAN"
335.369228590045	304.419097044442	321.831774824617	526.320915460693	304.515020573485	197.694941098225	196.583358336964	192.33897622787	283.893035281398	246.696737130619	-0.667749221049959	-1.60440809927009	5.97227884454064e-06	0.000158678854838795	358.491207298656	223.441409615015	"down"	"high"	"sp|P49327|FAS_HUMAN"
251.234787968152	289.523973030035	236.221351964867	375.327210205576	316.800929184519	218.2346752383	329.381690830551	260.414007139982	291.342123670706	350.685496279849	-0.0169539066273706	-1.01313758434741	0.891464707698061	0.963794986952291	293.82165047063	290.011598631878	"down"	"no"	"sp|Q9BQE3|TBA1C_HUMAN_family"
233.706779505258	308.142878048044	231.465217361547	323.557939832393	312.413104680578	297.826145031092	289.646756698612	273.38067969467	306.240300449322	257.759371082665	0.0238359492964147	1.01104625634439	0.848101870757297	0.949109507377367	281.857183885564	284.970650591272	"up"	"no"	"sp|Q16658|FSCN1_HUMAN"
254.740389660731	300.69531604084	238.599419266526	269.631616526994	258.881645732502	251.611743215923	310.559879925948	240.96399830795	267.339505527381	261.078161268279	0.0090139283570738	1.00680874976285	0.938822375586634	0.980264120601983	264.509677445519	266.310657649096	"up"	"no"	"sp|P27816|MAP4_HUMAN"
271.099864226099	241.114819983212	225.916393657675	322.479413366285	270.289989442748	225.937075540828	263.505352664441	202.063980643886	306.240300449322	289.841009543598	-0.0506714907626241	-1.03363868822304	0.674858476783762	0.86717305759342	266.180096135204	257.517543768415	"down"	"no"	"sp|P60842|IF4A1_HUMAN"
354.065770950465	310.935713800745	267.928915986996	235.118769611539	224.656614601764	277.286410891017	243.637885598471	226.916769707038	241.681534408654	253.334317501847	-0.147753472146642	-1.12056807558566	0.237984023760794	0.523382541155595	278.541156990302	248.571383621405	"down"	"no"	"sp|P19338|NUCL_HUMAN"
324.852423512308	320.245166309749	187.867316831119	283.652460586398	236.06495831201	302.961078566111	302.194630635013	204.225092736334	235.887798994748	262.184424663483	-0.0381393225368614	-1.0345934416537	0.752370978815884	0.90641414748171	270.536465110317	261.490605119138	"down"	"no"	"sp|Q00839|HNRPU_HUMAN"
213.841703247311	247.631436739515	249.697066674272	270.710142993102	260.636775534078	202.829874633244	318.925129216883	286.347352249357	200.297710023611	311.966277447689	0.0688513123680084	1.06265444298863	0.594114246079407	0.81819381489009	248.503425037656	264.073268714157	"up"	"no"	"sp|P25705|ATPA_HUMAN"
219.684372734942	290.454918280935	262.380092283124	359.149313213956	264.147035137231	211.816008319527	243.637885598471	223.675101568366	228.43871060544	236.740366573778	-0.275519703013316	-1.21979016402352	0.0318362071379538	0.154544566042473	279.163146330038	228.861614533116	"down"	"no"	"sp|Q16881|TRXR1_HUMAN"
237.212381197836	190.843776434589	154.574374607883	280.416881188074	265.902164938807	227.220808924583	280.23585124631	232.319549938158	283.065358793698	409.317456225691	0.34641931846857	1.26857660658307	0.0115168813529469	0.0763518391421855	225.789915673438	286.431805025688	"up"	"low"	"sp|P50454|SERPH_HUMAN"
204.4934320671	215.048352958	208.477233445503	331.107625095149	302.759890771909	256.746676750941	256.185759534873	161.002850887375	268.994858502783	304.222433681257	-0.0201965457625881	-1.01181407569876	0.875040003862262	0.957006054554741	252.377306867532	249.430515871446	"down"	"no"	"sp|P13797|PLST_HUMAN_family"
253.571855763204	203.877009947195	167.257400216734	385.033948400548	310.657974879002	193.843740946961	163.122361173225	111.297272761071	316.172418301732	361.748130231895	-0.255001623273624	-1.15199503520583	0.054781708408596	0.222930766648628	264.079637841337	229.236784682977	"down"	"no"	"sp|P09651|ROA1_HUMAN"
264.088660840941	261.595615503022	214.818746249929	270.710142993102	186.043758967086	251.611743215923	266.642321148541	270.139011555998	226.783357630038	216.827625460096	0.0499071545388806	1.02902228731687	0.686867653818952	0.871765658820023	239.451384910816	246.400811802119	"up"	"no"	"sp|P06748|NPM_HUMAN"
204.4934320671	240.183874732312	360.673540751726	386.112474866656	382.61829674363	102.698670700377	129.661364009487	196.661200412766	132.428238032139	185.852250394368	-1.07216257675841	-2.10635352436455	1.77023239041441e-09	1.97238150854561e-07	314.816323832285	149.460344709827	"down"	"high"	"sp|O75923|DYSF_HUMAN"
262.920126943415	188.050940681888	313.112194718531	275.024248857534	302.759890771909	155.33173943432	164.168017334592	206.386204828782	252.441328748765	196.914884346414	-0.45602788338672	-1.37593249840314	0.0010452424988432	0.0124922754013993	268.373480394655	195.048434938575	"down"	"med"	"sp|P78527|PRKDC_HUMAN"
197.482228681943	254.148053495819	170.428156618947	252.375193069267	283.45346295457	243.909342913394	273.961914278109	185.855639950526	225.128004654637	264.396951453893	0.0491887851339721	1.03054249294962	0.686821556564231	0.871765658820023	231.577418964109	238.650370650112	"up"	"no"	"sp|Q16555|DPYL2_HUMAN"
179.954220219048	136.848951882364	179.147736725033	367.77752494282	267.657294740383	134.792005294244	262.459696503074	132.908393685551	375.765125416195	264.396951453893	0.0325458802075748	1.03441482675815	0.833510963519719	0.942660242849785	226.27714570193	234.064434470591	"up"	"no"	"sp|P19105|ML12A_HUMAN_family"
250.066254070626	322.10705681155	186.281938630012	232.961716679323	179.900804661569	260.597876902205	351.340470219254	272.300123648446	148.981767786157	173.683353047118	0.0161638046190655	1.0303810132789	0.906437225174401	0.968496235794495	234.263554170616	241.380718320636	"up"	"no"	"sp|O00299|CLIC1_HUMAN"
206.830499862153	246.700491488615	243.355553869846	322.479413366285	252.738691426985	186.141340644432	214.3595130802	192.33897622787	205.263768949816	234.527839783369	-0.29506205654354	-1.23190579170531	0.022243562931082	0.120990970651901	254.420930002777	206.526287737137	"down"	"no"	"sp|P53396|ACLY_HUMAN"
192.808093091837	229.012531721507	258.416646780358	222.176452018243	186.921323867874	259.314143518451	246.774854082572	217.191765291022	266.51182903968	200.233674532027	0.125247226465525	1.09243365410567	0.319971324469648	0.613615193812806	217.867009495964	238.00525329275	"up"	"no"	"sp|Q9UPN3|MACF1_HUMAN"
233.706779505258	305.350042295342	171.220845719501	173.642761043384	209.738011288366	222.085875389564	280.23585124631	290.669576434253	183.744180269593	224.571469226528	0.149833129481401	1.09842973710236	0.260960099206188	0.547686732478597	218.73168797037	240.26139051325	"up"	"no"	"sp|P78371|TCPB_HUMAN"
231.369711710205	283.007356273732	193.416140534992	254.532246001482	215.003400693095	214.383475087036	236.318292468903	234.480662030606	197.814680560508	185.852250394368	-0.134207608171188	-1.10149184597644	0.286764421224792	0.579230591175691	235.465771042701	213.769872108284	"down"	"no"	"sp|P52272|HNRPM_HUMAN"
227.864110017626	224.357805467005	197.379586037758	319.243833967961	248.350866923044	215.667208470791	208.085576111999	176.13063553451	215.195886802226	190.277303975186	-0.266256049123051	-1.2107108952416	0.037052724240057	0.17112760368597	243.439240482679	201.071322178942	"down"	"no"	"sp|Q9NZN4|EHD2_HUMAN"
